SSN,lname,fname,hname,address,city,state,zip,country,tel,dob,mstatus,dmarri,ddate1,ddate2,ddate3,dateleft,Semester_Withdrew,MidSem_Withdrew,branch,notescomments,ExpectedCompletionDate,UpdatesforECD
309-93-0219,Seruya,Yaakov,,5513 Babcock Avenue,Baltimore,MD,21215,,(732)901-9709,1/22/1997,,,,,,,,N,0,,12020,
309-93-0219,Seruya,Yaakov,,5513 Babcock Avenue,Baltimore,MD,21215,,(732)901-9709,1/22/1997,,,,,,,,N,0,,12020,
309-93-0219,Seruya,Yaakov,,5513 Babcock Avenue,Baltimore,MD,21215,,(732)901-9709,1/22/1997,,,,,,,,N,0,,12020,
309-93-0219,Seruya,Yaakov,,5513 Babcock Avenue,Baltimore,MD,21215,,(732)901-9709,1/22/1997,,,,,,,,N,0,,12020,
309-93-0219,Seruya,Yaakov,,5513 Babcock Avenue,Baltimore,MD,21215,,(732)901-9709,1/22/1997,,,,,,,,N,0,,12020,
309-93-0219,Seruya,Yaakov,,5513 Babcock Avenue,Baltimore,MD,21215,,(732)901-9709,1/22/1997,,,,,,,,N,0,,12020,
309-93-0219,Seruya,Yaakov,,5513 Babcock Avenue,Baltimore,MD,21215,,(732)901-9709,1/22/1997,,,,,,,,N,0,,12020,
309-93-0219,Seruya,Yaakov,,5513 Babcock Avenue,Baltimore,MD,21215,,(732)901-9709,1/22/1997,,,,,,,,N,0,,12020,
309-93-0219,Seruya,Yaakov,,5513 Babcock Avenue,Baltimore,MD,21215,,(732)901-9709,1/22/1997,,,,,,,,N,0,,12020,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
392-93-3313,Shain,Binyomin,Dovid Yakov Shlomo,56 Stanly Road,Lakewood,NJ,08701,,(732)905-1565,1/27/1993,,,,,,,,N,0,,20181231,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
302-20-3391,Shamie,Chaim,Yaakov,580 Seton Circle,Brooklyn,NY,11218,,(732)905-2539,1/21/1993,,,,,,3/23/2015,SP15,E,0,'Student graduated in April 2011 and was too young for Summer 11. He was admitted for fall 11 and was not enrolled anywhere su11. the gap in years is ok (as per EK),06/2016,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
390-09-1131,Shapiro,Asher Levi,,6 Talbot Avenue,Lakewood,NJ,08701,,(732)905-7279,5/1/1997,,,,,,,,N,0,,202001,
013-22-1929,Shapiro,Shmuel,,6041 North Lawndale Avenue,Spring Valley,NY,10977,,(732)905-7279,5/11/1995,,,,,,3/23/2015,SP15,E,0,'Really a regents student, provisional for SP13 and should have a Regents diplooma 6/20/2013. His Regents transcripts were lost so I changed his forms back to match the Mesivta diploma for an AARTS review. H.E.',05/2017
312-92-2302,Shapiro,Moshe C.,,61 Bates Drive,Lakewood,NJ,08701,,(732)905-9573,10/9/1995,,,,,,,,N,0,,05/2017,
303-29-1299,Shapiro,Nosson Zalman,Yaakov Yitzchak,5907 Hobart Street,Cedarhurst,NY,11516,,(732)905-2720,7/29/1995,,,,,,,,N,0,,05/2017,
